symbol,instrument_token,date,open,high,low,close
MPHASIS,1152769,2023-01-23 00:00:00+05:30,1932.4,2047.8,1905.9,1977.9
MPHASIS,1152769,2023-01-30 00:00:00+05:30,1975.5,2029.4,1950.4,1992.5
MPHASIS,1152769,2023-02-06 00:00:00+05:30,1992.9,2060.8,1961.4,2057.2
MPHASIS,1152769,2023-02-13 00:00:00+05:30,2067.8,2173.1,2004.8,2138.8
MPHASIS,1152769,2023-02-20 00:00:00+05:30,2128.0,2191.2,2065.1,2101.0
MPHASIS,1152769,2023-02-27 00:00:00+05:30,2054.0,2054.9,1919.4,1984.5
MPHASIS,1152769,2023-03-06 00:00:00+05:30,1990.2,2058.8,1938.3,1945.1
MPHASIS,1152769,2023-03-13 00:00:00+05:30,1953.1,1973.5,1772.5,1795.5
MPHASIS,1152769,2023-03-20 00:00:00+05:30,1763.6,1789.2,1639.4,1649.4
MPHASIS,1152769,2023-03-27 00:00:00+05:30,1657.0,1713.2,1574.7,1706.6
MPHASIS,1152769,2023-04-03 00:00:00+05:30,1722.6,1737.3,1677.8,1705.0
MPHASIS,1152769,2023-04-10 00:00:00+05:30,1710.8,1757.6,1667.3,1682.4
MPHASIS,1152769,2023-04-17 00:00:00+05:30,1661.7,1709.8,1573.6,1671.5
MPHASIS,1152769,2023-04-24 00:00:00+05:30,1676.5,1753.7,1646.2,1725.0
MPHASIS,1152769,2023-05-02 00:00:00+05:30,1734.3,1788.3,1717.3,1730.4
MPHASIS,1152769,2023-05-08 00:00:00+05:30,1749.1,1799.0,1739.5,1762.1
MPHASIS,1152769,2023-05-15 00:00:00+05:30,1759.9,1836.1,1749.6,1815.2
MPHASIS,1152769,2023-05-22 00:00:00+05:30,1823.4,1902.0,1816.2,1882.1
MPHASIS,1152769,2023-05-29 00:00:00+05:30,1889.4,1939.1,1839.6,1924.2
MPHASIS,1152769,2023-06-05 00:00:00+05:30,1931.4,1946.1,1753.0,1763.0
MPHASIS,1152769,2023-06-12 00:00:00+05:30,1766.6,1822.6,1759.8,1769.7
MPHASIS,1152769,2023-06-19 00:00:00+05:30,1776.5,1798.1,1736.6,1741.3
MPHASIS,1152769,2023-06-26 00:00:00+05:30,1738.3,1830.4,1718.3,1804.0
MPHASIS,1152769,2023-07-03 00:00:00+05:30,1825.5,1835.2,1762.8,1786.8
MPHASIS,1152769,2023-07-10 00:00:00+05:30,1789.2,1984.3,1759.8,1975.1
MPHASIS,1152769,2023-07-17 00:00:00+05:30,2000.9,2250.0,1985.4,2231.3
MPHASIS,1152769,2023-07-24 00:00:00+05:30,2231.3,2231.3,2119.4,2152.3
MPHASIS,1152769,2023-07-31 00:00:00+05:30,2156.9,2221.6,2086.3,2165.4
MPHASIS,1152769,2023-08-07 00:00:00+05:30,2167.2,2279.5,2161.8,2230.1
MPHASIS,1152769,2023-08-14 00:00:00+05:30,2197.1,2286.8,2156.9,2192.2
MPHASIS,1152769,2023-08-21 00:00:00+05:30,2193.2,2388.3,2123.6,2291.3
MPHASIS,1152769,2023-08-28 00:00:00+05:30,2303.8,2352.0,2202.2,2331.6
MPHASIS,1152769,2023-09-04 00:00:00+05:30,2333.5,2448.1,2308.1,2363.9
MPHASIS,1152769,2023-09-11 00:00:00+05:30,2364.7,2425.1,2305.6,2390.4
MPHASIS,1152769,2023-09-18 00:00:00+05:30,2378.5,2397.1,2345.2,2383.4
MPHASIS,1152769,2023-09-25 00:00:00+05:30,2377.5,2416.7,2242.5,2276.1
MPHASIS,1152769,2023-10-03 00:00:00+05:30,2276.1,2393.7,2226.5,2388.3
MPHASIS,1152769,2023-10-09 00:00:00+05:30,2359.5,2442.1,2250.0,2275.7
MPHASIS,1152769,2023-10-16 00:00:00+05:30,2259.8,2285.6,2038.0,2073.3
MPHASIS,1152769,2023-10-23 00:00:00+05:30,2075.5,2114.7,1974.6,2019.0
MPHASIS,1152769,2023-10-30 00:00:00+05:30,2031.4,2117.7,2008.9,2113.0
MPHASIS,1152769,2023-11-06 00:00:00+05:30,2122.6,2125.4,2076.9,2111.7
MPHASIS,1152769,2023-11-13 00:00:00+05:30,2111.8,2293.2,2048.2,2225.9
MPHASIS,1152769,2023-11-20 00:00:00+05:30,2230.2,2281.4,2188.3,2220.0
MPHASIS,1152769,2023-11-28 00:00:00+05:30,2235.3,2284.4,2174.9,2274.7
MPHASIS,1152769,2023-12-04 00:00:00+05:30,2279.5,2353.0,2226.1,2325.6
MPHASIS,1152769,2023-12-11 00:00:00+05:30,2337.3,2571.4,2283.4,2552.9
MPHASIS,1152769,2023-12-18 00:00:00+05:30,2552.9,2656.1,2463.7,2630.8
MPHASIS,1152769,2023-12-26 00:00:00+05:30,2637.3,2679.9,2587.6,2632.2
MPHASIS,1152769,2024-01-01 00:00:00+05:30,2632.4,2666.7,2466.7,2532.0
MPHASIS,1152769,2024-01-08 00:00:00+05:30,2514.8,2630.4,2414.7,2573.2
MPHASIS,1152769,2024-01-15 00:00:00+05:30,2617.7,2654.8,2378.1,2482.0
MPHASIS,1152769,2024-01-23 00:00:00+05:30,2495.1,2495.1,2389.6,2419.1
MPHASIS,1152769,2024-01-29 00:00:00+05:30,2419.1,2533.0,2411.9,2456.1
MPHASIS,1152769,2024-02-05 00:00:00+05:30,2455.9,2553.8,2369.6,2484.7
MPHASIS,1152769,2024-02-12 00:00:00+05:30,2475.5,2709.6,2418.2,2693.1
MPHASIS,1152769,2024-02-19 00:00:00+05:30,2710.8,2728.1,2534.4,2620.2
MPHASIS,1152769,2024-02-26 00:00:00+05:30,2617.7,2629.0,2476.9,2551.3
MPHASIS,1152769,2024-03-04 00:00:00+05:30,2551.0,2551.0,2358.9,2390.1
MPHASIS,1152769,2024-03-11 00:00:00+05:30,2415.7,2415.7,2235.4,2385.2
MPHASIS,1152769,2024-03-18 00:00:00+05:30,2387.3,2414.7,2206.9,2288.7
MPHASIS,1152769,2024-03-26 00:00:00+05:30,2277.3,2346.1,2263.8,2287.3
MPHASIS,1152769,2024-04-01 00:00:00+05:30,2300.0,2425.5,2288.1,2407.5
MPHASIS,1152769,2024-04-08 00:00:00+05:30,2416.5,2430.4,2307.4,2344.3
MPHASIS,1152769,2024-04-15 00:00:00+05:30,2328.5,2355.0,2175.5,2181.7
MPHASIS,1152769,2024-04-22 00:00:00+05:30,2198.0,2272.0,2111.3,2199.2
MPHASIS,1152769,2024-04-29 00:00:00+05:30,2207.2,2286.5,2187.3,2193.1
MPHASIS,1152769,2024-05-06 00:00:00+05:30,2206.9,2248.3,2114.5,2133.6
MPHASIS,1152769,2024-05-13 00:00:00+05:30,2133.6,2288.6,2098.1,2222.9
MPHASIS,1152769,2024-05-21 00:00:00+05:30,2213.1,2318.5,2213.1,2290.2
MPHASIS,1152769,2024-05-27 00:00:00+05:30,2290.7,2378.8,2177.2,2185.4
MPHASIS,1152769,2024-06-03 00:00:00+05:30,2267.7,2453.5,2090.2,2369.6
MPHASIS,1152769,2024-06-10 00:00:00+05:30,2287.3,2365.7,2252.6,2307.7
MPHASIS,1152769,2024-06-18 00:00:00+05:30,2311.8,2386.3,2288.5,2328.2
MPHASIS,1152769,2024-06-24 00:00:00+05:30,2301.1,2374.6,2279.0,2354.5
MPHASIS,1152769,2024-07-01 00:00:00+05:30,2378.5,2530.3,2355.7,2523.5
MPHASIS,1152769,2024-07-08 00:00:00+05:30,2529.5,2691.2,2461.3,2638.0
MPHASIS,1152769,2024-07-15 00:00:00+05:30,2661.8,2857.9,2644.0,2817.3
MPHASIS,1152769,2024-07-22 00:00:00+05:30,2811.8,3020.6,2735.5,2970.4
MPHASIS,1152769,2024-07-29 00:00:00+05:30,2980.4,2983.4,2714.8,2720.9
MPHASIS,1152769,2024-08-05 00:00:00+05:30,2622.6,2711.4,2538.6,2667.2
MPHASIS,1152769,2024-08-12 00:00:00+05:30,2647.1,2861.3,2610.8,2853.9
MPHASIS,1152769,2024-08-19 00:00:00+05:30,2875.5,3091.2,2865.1,2938.9
MPHASIS,1152769,2024-08-26 00:00:00+05:30,2975.5,3070.6,2931.8,3044.1
MPHASIS,1152769,2024-09-02 00:00:00+05:30,3044.1,3103.0,2952.3,2991.7
MPHASIS,1152769,2024-09-09 00:00:00+05:30,2991.7,3116.7,2915.7,3084.5
MPHASIS,1152769,2024-09-16 00:00:00+05:30,3098.1,3125.3,2861.4,2969.0
MPHASIS,1152769,2024-09-23 00:00:00+05:30,2990.2,3097.1,2934.8,3022.2
MPHASIS,1152769,2024-09-30 00:00:00+05:30,3021.4,3021.4,2781.0,2790.8
MPHASIS,1152769,2024-10-07 00:00:00+05:30,2842.2,2920.6,2785.5,2820.0
MPHASIS,1152769,2024-10-14 00:00:00+05:30,2833.6,3048.1,2822.0,3035.1
MPHASIS,1152769,2024-10-21 00:00:00+05:30,3039.3,3083.1,2907.4,2981.5
MPHASIS,1152769,2024-10-28 00:00:00+05:30,2997.2,3024.4,2796.4,2837.5
MPHASIS,1152769,2024-11-04 00:00:00+05:30,2843.1,2882.0,2741.7,2802.4
MPHASIS,1152769,2024-11-11 00:00:00+05:30,2798.6,2846.9,2764.4,2783.7
MPHASIS,1152769,2024-11-18 00:00:00+05:30,2784.4,2837.8,2697.2,2827.1
MPHASIS,1152769,2024-11-25 00:00:00+05:30,2891.1,2988.1,2841.2,2916.3
MPHASIS,1152769,2024-12-02 00:00:00+05:30,2916.7,3036.3,2895.7,2994.1
MPHASIS,1152769,2024-12-09 00:00:00+05:30,2994.2,3174.5,2991.8,3132.8
MPHASIS,1152769,2024-12-16 00:00:00+05:30,3144.6,3165.2,2877.8,2892.8
MPHASIS,1152769,2024-12-23 00:00:00+05:30,2918.6,2951.0,2819.0,2827.5
MPHASIS,1152769,2024-12-30 00:00:00+05:30,2828.5,2891.9,2757.4,2813.0
MPHASIS,1152769,2025-01-06 00:00:00+05:30,2902.2,2902.2,2811.9,2857.9
MPHASIS,1152769,2025-01-13 00:00:00+05:30,2828.5,2841.1,2682.9,2762.0
MPHASIS,1152769,2025-01-20 00:00:00+05:30,2764.8,3018.1,2697.7,2950.3
MPHASIS,1152769,2025-01-27 00:00:00+05:30,2905.3,2984.3,2721.9,2743.7
MPHASIS,1152769,2025-02-03 00:00:00+05:30,2735.3,2840.0,2674.7,2812.3
MPHASIS,1152769,2025-02-10 00:00:00+05:30,2813.8,2831.9,2481.3,2504.2
MPHASIS,1152769,2025-02-17 00:00:00+05:30,2494.2,2599.0,2457.9,2517.3
MPHASIS,1152769,2025-02-24 00:00:00+05:30,2486.9,2489.3,2183.4,2203.2
MPHASIS,1152769,2025-03-03 00:00:00+05:30,2215.7,2323.5,2130.4,2257.1
MPHASIS,1152769,2025-03-10 00:00:00+05:30,2231.6,2272.1,2127.7,2161.9
MPHASIS,1152769,2025-03-17 00:00:00+05:30,2163.9,2390.2,2138.8,2382.3
MPHASIS,1152769,2025-03-24 00:00:00+05:30,2388.5,2521.9,2358.3,2451.2
MPHASIS,1152769,2025-04-01 00:00:00+05:30,2354.9,2453.9,2176.5,2185.5
MPHASIS,1152769,2025-04-07 00:00:00+05:30,2023.1,2176.5,2004.5,2118.2
MPHASIS,1152769,2025-04-15 00:00:00+05:30,2159.7,2239.7,2142.2,2229.2
MPHASIS,1152769,2025-04-21 00:00:00+05:30,2229.2,2521.2,2215.9,2488.9
MPHASIS,1152769,2025-04-28 00:00:00+05:30,2482.4,2498.6,2376.5,2412.5
MPHASIS,1152769,2025-05-05 00:00:00+05:30,2421.5,2458.4,2265.8,2340.5
MPHASIS,1152769,2025-05-12 00:00:00+05:30,2392.2,2591.3,2367.7,2549.5
MPHASIS,1152769,2025-05-19 00:00:00+05:30,2549.1,2549.1,2452.0,2491.6
MPHASIS,1152769,2025-05-26 00:00:00+05:30,2504.0,2535.5,2464.9,2508.7
MPHASIS,1152769,2025-06-02 00:00:00+05:30,2413.3,2511.8,2339.9,2495.3
MPHASIS,1152769,2025-06-09 00:00:00+05:30,2509.9,2650.2,2503.6,2592.4
MPHASIS,1152769,2025-06-16 00:00:00+05:30,2593.1,2671.6,2569.7,2643.3
MPHASIS,1152769,2025-06-23 00:00:00+05:30,2637.7,2826.5,2598.1,2745.1
MPHASIS,1152769,2025-06-30 00:00:00+05:30,2758.8,2874.6,2747.6,2866.9
MPHASIS,1152769,2025-07-07 00:00:00+05:30,2892.2,2892.6,2807.1,2838.8
MPHASIS,1152769,2025-07-14 00:00:00+05:30,2828.0,2911.0,2784.5,2832.7
MPHASIS,1152769,2025-07-21 00:00:00+05:30,2832.6,2832.6,2604.0,2625.0
MPHASIS,1152769,2025-07-28 00:00:00+05:30,2690.0,2857.0,2661.5,2757.4
MPHASIS,1152769,2025-08-04 00:00:00+05:30,2674.7,2775.0,2640.0,2695.9
MPHASIS,1152769,2025-08-11 00:00:00+05:30,2695.9,2746.9,2650.0,2720.2
MPHASIS,1152769,2025-08-18 00:00:00+05:30,2747.2,2887.5,2673.6,2848.6
MPHASIS,1152769,2025-08-25 00:00:00+05:30,2900.0,2967.6,2780.4,2788.0
MPHASIS,1152769,2025-09-01 00:00:00+05:30,2808.0,2947.5,2760.8,2797.4
MPHASIS,1152769,2025-09-08 00:00:00+05:30,2819.9,2988.4,2760.6,2904.2
MPHASIS,1152769,2025-09-15 00:00:00+05:30,2911.6,3037.2,2878.4,2993.8
MPHASIS,1152769,2025-09-22 00:00:00+05:30,2919.1,2924.9,2631.0,2642.4
MPHASIS,1152769,2025-09-29 00:00:00+05:30,2652.0,2742.2,2630.0,2736.9
MPHASIS,1152769,2025-10-06 00:00:00+05:30,2736.9,2885.0,2720.0,2783.2
MPHASIS,1152769,2025-10-13 00:00:00+05:30,2770.0,2800.0,2689.1,2693.7
MPHASIS,1152769,2025-10-20 00:00:00+05:30,2705.5,2833.5,2687.7,2818.9
MPHASIS,1152769,2025-10-27 00:00:00+05:30,2843.2,2961.2,2752.0,2764.4
MPHASIS,1152769,2025-11-03 00:00:00+05:30,2764.4,2812.5,2705.3,2736.0
MPHASIS,1152769,2025-11-10 00:00:00+05:30,2736.0,2859.0,2726.6,2772.1
MPHASIS,1152769,2025-11-17 00:00:00+05:30,2785.9,2798.9,2626.8,2747.1
MPHASIS,1152769,2025-11-24 00:00:00+05:30,2757.1,2827.0,2751.7,2811.4
MPHASIS,1152769,2025-12-01 00:00:00+05:30,2822.0,2933.1,2809.9,2908.4
MPHASIS,1152769,2025-12-05 09:15:00+05:30,2911.9,2968.9,2911.9,2946.5
HCLTECH,1850625,2022-12-05 00:00:00+05:30,1133.25,1141.95,1020.7,1027.5
HCLTECH,1850625,2022-12-12 00:00:00+05:30,1025.0,1057.3,1012.45,1029.65
HCLTECH,1850625,2022-12-19 00:00:00+05:30,1029.65,1054.65,1011.5,1030.6
HCLTECH,1850625,2022-12-26 00:00:00+05:30,1031.0,1055.25,1026.5,1039.3
HCLTECH,1850625,2023-01-02 00:00:00+05:30,1039.1,1049.8,1025.25,1032.8
HCLTECH,1850625,2023-01-09 00:00:00+05:30,1044.95,1084.0,1040.05,1077.8
HCLTECH,1850625,2023-01-16 00:00:00+05:30,1087.0,1125.85,1078.55,1107.8
HCLTECH,1850625,2023-01-23 00:00:00+05:30,1111.0,1143.7,1105.0,1115.6
HCLTECH,1850625,2023-01-30 00:00:00+05:30,1115.6,1156.65,1105.8,1146.15
HCLTECH,1850625,2023-02-06 00:00:00+05:30,1135.2,1153.0,1100.0,1115.65
HCLTECH,1850625,2023-02-13 00:00:00+05:30,1121.25,1152.15,1105.0,1109.55
HCLTECH,1850625,2023-02-20 00:00:00+05:30,1109.55,1134.7,1082.0,1094.85
HCLTECH,1850625,2023-02-27 00:00:00+05:30,1090.0,1129.7,1068.1,1119.0
HCLTECH,1850625,2023-03-06 00:00:00+05:30,1129.0,1148.0,1105.0,1116.3
HCLTECH,1850625,2023-03-13 00:00:00+05:30,1120.95,1133.6,1066.0,1108.45
HCLTECH,1850625,2023-03-20 00:00:00+05:30,1105.0,1108.3,1047.05,1051.75
HCLTECH,1850625,2023-03-27 00:00:00+05:30,1053.3,1096.9,1039.35,1085.25
HCLTECH,1850625,2023-04-03 00:00:00+05:30,1089.95,1113.0,1066.15,1091.85
HCLTECH,1850625,2023-04-10 00:00:00+05:30,1091.85,1109.9,1063.0,1071.85
HCLTECH,1850625,2023-04-17 00:00:00+05:30,1055.0,1074.0,1016.25,1048.95
HCLTECH,1850625,2023-04-24 00:00:00+05:30,1057.0,1075.0,1044.4,1064.1
HCLTECH,1850625,2023-05-02 00:00:00+05:30,1064.1,1074.8,1048.3,1055.55
HCLTECH,1850625,2023-05-08 00:00:00+05:30,1058.0,1103.4,1055.0,1095.5
HCLTECH,1850625,2023-05-15 00:00:00+05:30,1098.95,1105.95,1062.7,1095.35
HCLTECH,1850625,2023-05-22 00:00:00+05:30,1095.35,1140.35,1088.95,1139.2
HCLTECH,1850625,2023-05-29 00:00:00+05:30,1146.0,1155.15,1124.4,1137.05
HCLTECH,1850625,2023-06-05 00:00:00+05:30,1144.0,1148.5,1105.95,1109.75
HCLTECH,1850625,2023-06-12 00:00:00+05:30,1112.95,1154.25,1111.5,1148.2
HCLTECH,1850625,2023-06-19 00:00:00+05:30,1148.2,1175.7,1132.5,1165.15
HCLTECH,1850625,2023-06-26 00:00:00+05:30,1167.25,1194.0,1160.2,1187.95
HCLTECH,1850625,2023-07-03 00:00:00+05:30,1190.0,1202.6,1153.8,1157.6
HCLTECH,1850625,2023-07-10 00:00:00+05:30,1160.0,1161.9,1087.05,1150.95
HCLTECH,1850625,2023-07-17 00:00:00+05:30,1151.95,1174.9,1095.0,1115.45
HCLTECH,1850625,2023-07-24 00:00:00+05:30,1120.0,1127.7,1097.45,1103.55
HCLTECH,1850625,2023-07-31 00:00:00+05:30,1108.0,1152.35,1096.0,1144.35
HCLTECH,1850625,2023-08-07 00:00:00+05:30,1154.55,1186.95,1125.0,1171.45
HCLTECH,1850625,2023-08-14 00:00:00+05:30,1170.65,1186.25,1154.0,1173.7
HCLTECH,1850625,2023-08-21 00:00:00+05:30,1172.95,1195.0,1150.0,1153.95
HCLTECH,1850625,2023-08-28 00:00:00+05:30,1155.0,1188.1,1139.3,1185.8
HCLTECH,1850625,2023-09-04 00:00:00+05:30,1186.0,1269.55,1185.0,1262.05
HCLTECH,1850625,2023-09-11 00:00:00+05:30,1276.55,1310.0,1265.5,1304.6
HCLTECH,1850625,2023-09-18 00:00:00+05:30,1302.0,1311.3,1259.3,1273.7
HCLTECH,1850625,2023-09-25 00:00:00+05:30,1270.0,1280.0,1227.25,1234.8
HCLTECH,1850625,2023-10-03 00:00:00+05:30,1232.5,1256.7,1222.7,1237.7
HCLTECH,1850625,2023-10-09 00:00:00+05:30,1236.0,1274.45,1208.55,1255.9
HCLTECH,1850625,2023-10-16 00:00:00+05:30,1263.0,1281.5,1245.45,1258.6
HCLTECH,1850625,2023-10-23 00:00:00+05:30,1248.0,1270.0,1212.05,1268.7
HCLTECH,1850625,2023-10-30 00:00:00+05:30,1270.0,1287.3,1255.3,1266.25
HCLTECH,1850625,2023-11-06 00:00:00+05:30,1276.25,1280.8,1250.65,1260.2
HCLTECH,1850625,2023-11-13 00:00:00+05:30,1260.0,1325.75,1253.3,1309.15
HCLTECH,1850625,2023-11-20 00:00:00+05:30,1314.95,1336.0,1305.65,1309.15
HCLTECH,1850625,2023-11-28 00:00:00+05:30,1309.15,1349.0,1295.3,1336.7
HCLTECH,1850625,2023-12-04 00:00:00+05:30,1350.0,1369.95,1308.3,1364.1
HCLTECH,1850625,2023-12-11 00:00:00+05:30,1370.1,1497.0,1357.05,1491.3
HCLTECH,1850625,2023-12-18 00:00:00+05:30,1489.85,1509.9,1420.1,1462.7
HCLTECH,1850625,2023-12-26 00:00:00+05:30,1462.7,1482.7,1442.15,1466.1
HCLTECH,1850625,2024-01-01 00:00:00+05:30,1460.0,1495.75,1417.15,1432.8
HCLTECH,1850625,2024-01-08 00:00:00+05:30,1435.0,1555.0,1430.55,1540.8
HCLTECH,1850625,2024-01-15 00:00:00+05:30,1610.0,1619.6,1516.55,1544.0
HCLTECH,1850625,2024-01-23 00:00:00+05:30,1558.9,1581.2,1517.05,1550.25
HCLTECH,1850625,2024-01-29 00:00:00+05:30,1565.0,1613.9,1546.35,1583.75
HCLTECH,1850625,2024-02-05 00:00:00+05:30,1584.95,1647.7,1551.45,1630.6
HCLTECH,1850625,2024-02-12 00:00:00+05:30,1639.0,1696.5,1625.45,1667.45
HCLTECH,1850625,2024-02-19 00:00:00+05:30,1670.0,1697.35,1632.05,1665.75
HCLTECH,1850625,2024-02-26 00:00:00+05:30,1665.75,1679.2,1636.65,1646.3
HCLTECH,1850625,2024-03-04 00:00:00+05:30,1649.0,1654.55,1603.85,1637.65
HCLTECH,1850625,2024-03-11 00:00:00+05:30,1655.0,1683.0,1610.0,1647.3
HCLTECH,1850625,2024-03-18 00:00:00+05:30,1649.9,1663.3,1508.2,1557.85
HCLTECH,1850625,2024-03-26 00:00:00+05:30,1562.25,1592.55,1531.0,1543.55
HCLTECH,1850625,2024-04-01 00:00:00+05:30,1549.0,1569.0,1518.0,1545.25
HCLTECH,1850625,2024-04-08 00:00:00+05:30,1554.0,1561.8,1516.2,1521.5
HCLTECH,1850625,2024-04-15 00:00:00+05:30,1507.1,1530.5,1435.0,1447.5
HCLTECH,1850625,2024-04-22 00:00:00+05:30,1452.2,1531.45,1450.5,1473.85
HCLTECH,1850625,2024-04-29 00:00:00+05:30,1415.0,1436.0,1333.55,1348.05
HCLTECH,1850625,2024-05-06 00:00:00+05:30,1358.0,1365.0,1303.6,1316.2
HCLTECH,1850625,2024-05-13 00:00:00+05:30,1316.2,1357.8,1301.65,1338.9
HCLTECH,1850625,2024-05-21 00:00:00+05:30,1314.0,1360.0,1314.0,1345.2
HCLTECH,1850625,2024-05-27 00:00:00+05:30,1351.0,1366.6,1315.75,1324.1
HCLTECH,1850625,2024-06-03 00:00:00+05:30,1350.55,1438.65,1235.0,1431.5
HCLTECH,1850625,2024-06-10 00:00:00+05:30,1440.0,1472.0,1397.5,1431.05
HCLTECH,1850625,2024-06-18 00:00:00+05:30,1431.05,1481.95,1427.05,1447.85
HCLTECH,1850625,2024-06-24 00:00:00+05:30,1437.85,1468.7,1423.5,1459.6
HCLTECH,1850625,2024-07-01 00:00:00+05:30,1465.0,1534.55,1455.0,1519.4
HCLTECH,1850625,2024-07-08 00:00:00+05:30,1528.0,1566.0,1487.85,1560.2
HCLTECH,1850625,2024-07-15 00:00:00+05:30,1580.0,1636.4,1555.0,1594.55
HCLTECH,1850625,2024-07-22 00:00:00+05:30,1588.6,1640.0,1551.1,1635.35
HCLTECH,1850625,2024-07-29 00:00:00+05:30,1640.2,1655.5,1601.15,1609.3
HCLTECH,1850625,2024-08-05 00:00:00+05:30,1575.0,1615.0,1537.0,1589.95
HCLTECH,1850625,2024-08-12 00:00:00+05:30,1590.0,1674.0,1573.85,1668.25
HCLTECH,1850625,2024-08-19 00:00:00+05:30,1665.0,1695.05,1657.15,1661.45
HCLTECH,1850625,2024-08-26 00:00:00+05:30,1671.0,1766.3,1667.1,1753.25
HCLTECH,1850625,2024-09-02 00:00:00+05:30,1764.2,1817.15,1740.05,1756.1
HCLTECH,1850625,2024-09-09 00:00:00+05:30,1758.35,1820.0,1741.15,1812.8
HCLTECH,1850625,2024-09-16 00:00:00+05:30,1819.0,1828.0,1721.4,1760.05
HCLTECH,1850625,2024-09-23 00:00:00+05:30,1764.0,1828.55,1732.5,1808.4
HCLTECH,1850625,2024-09-30 00:00:00+05:30,1808.0,1822.45,1767.25,1776.6
HCLTECH,1850625,2024-10-07 00:00:00+05:30,1784.95,1852.8,1743.0,1839.65
HCLTECH,1850625,2024-10-14 00:00:00+05:30,1846.05,1885.0,1829.95,1857.7
HCLTECH,1850625,2024-10-21 00:00:00+05:30,1875.3,1888.5,1793.5,1852.35
HCLTECH,1850625,2024-10-28 00:00:00+05:30,1845.1,1876.8,1751.0,1757.4
HCLTECH,1850625,2024-11-04 00:00:00+05:30,1763.0,1862.55,1745.0,1837.5
HCLTECH,1850625,2024-11-11 00:00:00+05:30,1846.7,1897.0,1834.0,1858.95
HCLTECH,1850625,2024-11-18 00:00:00+05:30,1858.95,1902.0,1815.0,1898.4
HCLTECH,1850625,2024-11-25 00:00:00+05:30,1919.0,1919.95,1833.95,1848.05
HCLTECH,1850625,2024-12-02 00:00:00+05:30,1848.05,1939.35,1835.45,1922.7
HCLTECH,1850625,2024-12-09 00:00:00+05:30,1915.0,1975.0,1901.0,1968.8
HCLTECH,1850625,2024-12-16 00:00:00+05:30,1970.85,1980.0,1896.4,1911.35
HCLTECH,1850625,2024-12-23 00:00:00+05:30,1918.5,1939.4,1882.7,1892.0
HCLTECH,1850625,2024-12-30 00:00:00+05:30,1888.0,1992.1,1865.65,1946.65
HCLTECH,1850625,2025-01-06 00:00:00+05:30,1951.25,2002.35,1894.55,1995.1
HCLTECH,1850625,2025-01-13 00:00:00+05:30,1994.9,2012.2,1750.05,1788.9
HCLTECH,1850625,2025-01-20 00:00:00+05:30,1790.1,1831.45,1762.6,1792.85
HCLTECH,1850625,2025-01-27 00:00:00+05:30,1775.0,1779.75,1688.0,1694.0
HCLTECH,1850625,2025-02-03 00:00:00+05:30,1665.0,1746.8,1661.5,1725.65
HCLTECH,1850625,2025-02-10 00:00:00+05:30,1723.95,1749.0,1699.15,1711.25
HCLTECH,1850625,2025-02-17 00:00:00+05:30,1711.25,1731.6,1683.55,1700.7
HCLTECH,1850625,2025-02-24 00:00:00+05:30,1685.0,1690.0,1562.45,1575.05
HCLTECH,1850625,2025-03-03 00:00:00+05:30,1575.05,1603.4,1523.0,1557.95
HCLTECH,1850625,2025-03-10 00:00:00+05:30,1557.0,1573.95,1507.1,1534.75
HCLTECH,1850625,2025-03-17 00:00:00+05:30,1528.0,1592.05,1519.05,1566.7
HCLTECH,1850625,2025-03-24 00:00:00+05:30,1591.0,1658.95,1560.0,1592.5
HCLTECH,1850625,2025-04-01 00:00:00+05:30,1577.0,1585.0,1419.1,1422.1
HCLTECH,1850625,2025-04-07 00:00:00+05:30,1345.0,1425.0,1302.75,1390.55
HCLTECH,1850625,2025-04-15 00:00:00+05:30,1420.0,1442.1,1384.0,1438.0
HCLTECH,1850625,2025-04-21 00:00:00+05:30,1435.0,1618.0,1430.0,1578.2
HCLTECH,1850625,2025-04-28 00:00:00+05:30,1565.0,1587.9,1537.1,1576.5
HCLTECH,1850625,2025-05-05 00:00:00+05:30,1580.0,1598.0,1545.0,1569.4
HCLTECH,1850625,2025-05-12 00:00:00+05:30,1598.8,1702.6,1594.0,1659.9
HCLTECH,1850625,2025-05-19 00:00:00+05:30,1661.0,1670.8,1614.0,1648.2
HCLTECH,1850625,2025-05-26 00:00:00+05:30,1652.4,1675.8,1627.3,1636.6
HCLTECH,1850625,2025-06-02 00:00:00+05:30,1625.1,1653.9,1605.7,1637.7
HCLTECH,1850625,2025-06-09 00:00:00+05:30,1648.0,1726.0,1639.0,1695.3
HCLTECH,1850625,2025-06-16 00:00:00+05:30,1692.0,1745.0,1683.4,1739.9
HCLTECH,1850625,2025-06-23 00:00:00+05:30,1729.2,1752.5,1689.2,1723.3
HCLTECH,1850625,2025-06-30 00:00:00+05:30,1725.0,1745.0,1706.2,1725.9
HCLTECH,1850625,2025-07-07 00:00:00+05:30,1725.5,1725.5,1630.0,1638.3
HCLTECH,1850625,2025-07-14 00:00:00+05:30,1640.0,1642.4,1530.0,1548.8
HCLTECH,1850625,2025-07-21 00:00:00+05:30,1548.8,1550.7,1486.6,1490.1
HCLTECH,1850625,2025-07-28 00:00:00+05:30,1490.1,1494.2,1450.0,1452.1
HCLTECH,1850625,2025-08-04 00:00:00+05:30,1452.1,1485.4,1440.6,1475.7
